Frase,Autor,Categoría,unknown,unknown,unknown,unknown,unknown
"El general ha de ser considerado, y el soldado obediente.",Francisco de Quevedo (1580-1645) Escritor español.,MISCELÁNEA / JERARQUÍA,,,,,
"La vida es como la música, debe componerse con el oído, el sentimiento y el instinto, no mediante reglas.",Samuel Butler (novelista) (1835-1902) Novelista inglés.,NATURALEZA / VIDA,,,,,
El placer de leer es doble cuando se vive con otra persona con la que compartir los libros.,Katherine Mansfield (1888-1923) Escritora neozelandesa.,ARTE / LITERATURA / LECTURA,,,,,
"Para ser realmente grande, hay que estar con la gente, no por encima de ella.",Montesquieu (1689-1755) Escritor y político francés.,CUALIDADES / GRANDEZA,,,,,
La ingratitud es hija de la soberbia.,Miguel de Cervantes (1547-1616) Escritor español.,DEFECTOS / INGRATITUD,,,,,
La traición supone una cobardía y una depravación detestable.,Barón de Holbach (1723-1789) Filósofo francés.,MISCELÁNEA / TRAICIÓN,,,,,
Siempre el traidor es el vencido y el leal es el que vence.,Pedro Calderón de la Barca (1600-1681) Dramaturgo y poeta español.,MISCELÁNEA / TRAICIÓN,,,,,
"Tened miedo de aquellas que eclipsan, siendo feas, a las bellas.",Ramón de Campoamor (1817-1901) Poeta español.,CUALIDADES / BELLEZA,,,,,
La belleza es un estado de ánimo.,Émile Zola (1840-1902) Novelista francés.,CUALIDADES / BELLEZA,,,,,
"Negar un hecho es lo más fácil del mundo. Mucha gente lo hace, pero el hecho sigue siendo un hecho.",Isaac Asimov (1920-1992) Escritor y bioquímico estadounidense.,MISCELÁNEA / REALIDAD,,,,,
Las madres perdonan siempre: han venido al mundo para eso.,Alejandro Dumas (1802-1870) Escritor francés.,SOCIEDAD / FAMILIA / MADRES,,,,,
Jamás en la vida encontraréis ternura mejor y más desinteresada que la de vuestra madre.,Honoré de Balzac (1799-1850) Escritor francés.,SOCIEDAD / FAMILIA / MADRES,,,,,
El porvenir de un hijo es siempre obra de su madre.,Napoleón I (1769-1821) Napoleón Bonaparte. Emperador francés.,SOCIEDAD / FAMILIA / MADRES,,,,,
"Trata a un ser humano tal como es, y seguirá siendo lo que es; trátalo como puede y debe ser, y se convertirá en lo que puede y debe ser.",Goethe (1749-1832) Poeta y dramaturgo alemán.,NATURALEZA / SER HUMANO / TRATAR,,,,,
"La fortuna es como un vestido: muy holgado nos embaraza, y muy estrecho nos oprime.",Homero (VIII AC-VIII AC) Poeta y rapsoda griego.,MISCELÁNEA / FORTUNA,,,,,
"Los viajes son los viajeros. Lo que vemos no es lo que vemos, sino lo que somos.",Fernando Pessoa (1888-1935) Poeta portugués.,SOCIEDAD / VIAJES,,,,,
Por el amor de una rosa el jardinero es servidor de mil espinas.,Proverbio turco,MISCELÁNEA / SIN CLASIFICAR,,,,,
Ser lo que somos y convertirnos en lo que somos capaces de ser es la única finalidad de la vida.,Robert Louis Stevenson (1850-1894) Escritor británico.,NATURALEZA / VIDA,,,,,
Mejor es morir de una vez que estar siempre temiendo por la vida.,Esopo (S. VII aC-S. VII aC) Fabulista griego.,SENTIMIENTOS / MIEDO / TEMOR,,,,,
"Las palabras que no van seguidas de hechos, no valen nada.",Esopo (S. VII aC-S. VII aC) Fabulista griego.,NATURALEZA / SER HUMANO / PALABRAS,,,,,
"Donde hay amor no hay señor, que todo lo iguala el amor.","Lope de Vega (1562-1635) Poeta, novelista y dramaturgo español.",SENTIMIENTOS / AMOR,,,,,
"Los celos pueden constituir un modo nuevo de probar el amor, más pueden también ofender la dignidad de una mujer perfectamente delicada.",Stendhal (1783-1842) Escritor francés.,SENTIMIENTOS / CELOS,,,,,
Las obras de arte se dividen en dos categorías: las que me gustan y las que no me gustan. No conozco ningún otro criterio.,Antón Chéjov (1860-1904) Dramaturgo y autor de relatos ruso.,ARTE / OBRAS DE ARTE,,,,,
Creo que parte de mi amor a la vida se lo debo a mi amor a los libros.,Adolfo Bioy Casares (1914-1999) Escritor argentino.,SENTIMIENTOS / AMOR,,,,,
Un buen retrato es una biografía pintada.,Anatole France (1844-1924) Escritor francés.,ARTE / PINTURA,,,,,
Proteger el gusto es matar el arte.,Anónimo,ARTE,,,,,
Nada suena tan estridente a los oídos del autor como el silencio de la crítica.,Anónimo,ARTE,,,,,
"¡Que paren la Tierra, que yo me bajo !!",Anónimo,"MISCELÁNEA / TIERRA, LA",,,,,
"Después de lo malo, viene lo bueno.",Anónimo,MISCELÁNEA,,,,,
Odiar a alguien es otorgarle demasiada importancia.,Anónimo,SENTIMIENTOS / ODIO,,,,,
"Se aprende a ser cocinero, pero se nace catador.",Anthelme Brillat-Savarín (1755-1826) Gastrónomo y escritor francés.,SOCIEDAD / EDUCACIÓN / APRENDER,,,,,
"¿Dices que nada se crea?, no te importe, con el barro de la tierra, haz una copa para que beba tu hermano.",Antonio Machado (1875-1939) Poeta y prosista español.,MISCELÁNEA / CREAR,,,,,
"Ante la poesía, tanto da temblar como comprender.","Baldomero Fernández Moreno (1886-1950) Médico, poeta y escritor argentino.",ARTE / LITERATURA / POESÍA,,,,,
"Porque no me fío de él, somos amigos.",Bertolt Brecht (1898-1956) Dramaturgo y poeta alemán.,SENTIMIENTOS / AMISTAD / AMIGOS,,,,,
El arte es la firma de la civilización.,Beverly Sills,ARTE,,,,,
"No todos los ojos cerrados duermen, ni todos los ojos abiertos ven.","Bill Cosby (1937-?) Actor, cómico y productor estadounidense.",MISCELÁNEA,,,,,
"A fuerza de hablar de amor, uno llega a enamorarse. Nada tan fácil. Esta es la pasión más natural del hombre.","Blaise Pascal (1623-1662) Científico, filósofo y escritor francés.",SENTIMIENTOS / AMOR,,,,,
El arte de vencer las grandes dificultades se estudia y adquiere con la costumbre de afrontar las pequeñas.,Cristina Trivulzio di Belgioioso (1808-1871) Escritora italiana.,MISCELÁNEA / DIFICULTADES,,,,,
El que un perro haya mordido a un hombre no es ninguna noticia; una noticia es el que un hombre haya mordido a un perro.,Charles Anderson Dana (1819-1897) Editor y periodista estadounidense.,SOCIEDAD / MEDIOS,,,,,
Reprender al que yerra no basta si no se le enseña el camino recto.,Columela (0-70) Escritor romano.,SOCIEDAD / EDUCACIÓN / ENSEÑAR,,,,,
Se llama memoria a la facultad de acordarse de aquello que quisiéramos olvidar.,Daniel Gélin (1921-2002) Actor y realizador francés.,PENSAMIENTO Y RAZÓN / MEMORIA,,,,,
El acento es el que convence y no la palabra.,Delphine-Gay de Girardin (1804-1855) Escritora francesa.,MISCELÁNEA / CONVENCER,,,,,
"El lector puede ser considerado el personaje principal de la novela, en igualdad con el autor; sin él, no se hace nada.",Elsa Triolet (1896-1970) Novelista francesa.,ARTE / LITERATURA,,,,,
"Sólo hay una religión verdadera, pero pueden haber muchas especies de fe.",Immanuel Kant (1724-1804) Filosofo alemán.,SOCIEDAD / RELIGIÓN,,,,,
"Si dicen mal de ti con fundamento, corrígete; de lo contrario, échate a reír.",Epicteto de Frigia (55-135) Filósofo grecolatino.,MISCELÁNEA / RECTIFICAR,,,,,
"Las modas son legítimas en las cosas menores, como el vestido. En el pensamiento y en el arte son abominables.",Ernesto Sábato (1911-2011) Escritor argentino.,SOCIEDAD / MODAS,,,,,
El consejo dado a un necio es como perlas arrojadas al muladar.,Esopo (S. VII aC-S. VII aC) Fabulista griego.,MISCELÁNEA / CONSEJO,,,,,
Haz siempre una sola cosa a la vez.,F. A. Suárez,NATURALEZA / SER HUMANO / HACER,,,,,
"La poesía no quiere adeptos, quiere amantes.",Federico García Lorca (1898-1936) Poeta y dramaturgo español.,ARTE / LITERATURA,,,,,
Un actor es un señor que hoy come faisán y mañana se come las plumas.,Fidel Pintos (1905-1974) Actor argentino.,ARTE / CINE,,,,,
Creo que sí mirásemos siempre al cielo acabaríamos por tener alas.,Gustave Flaubert (1821-1880) Escritor francés.,PENSAMIENTO Y RAZÓN / DESEO,,,,,
La literatura es siempre una expedición a la verdad.,Franz Kafka (1883-1924) Escritor checoslovaco.,ARTE / LITERATURA,,,,,
"Debemos vivir y trabajar, en cada momento, como si tuviésemos la eternidad ante nosotros.","Gabriel Marcel (1889-1973) Filósofo católico, dramaturgo y crítico francés.",NATURALEZA / VIDA,,,,,
La literatura es el arte de la palabra.,"Manuel Gayol Fernández Publicista, poeta y ensayista cubano.",ARTE / LITERATURA,,,,,
¿Es que ha visto usted algún censor que no sea tonto?,Francisco Franco Bahamonde (1892-1975) Militar y dictador español.,MISCELÁNEA / CENSURA,,,,,
"La educación ha logrado que las personas aprendan a leer, pero es incapaz de señalar lo que vale la pena leer.",George Travelyan,SOCIEDAD / EDUCACIÓN,,,,,
No se puede imitar lo que se quiere crear.,Georges Braque (1882-1963) Pintor francés.,MISCELÁNEA / IMITAR,,,,,
"Cuando se lee un libro según qué estado de ánimo, sólo se encuentran en él interpretaciones de ese estado.",Georges Duhamel (1884-1966) Escritor francés.,ARTE / LITERATURA / LECTURA,,,,,
Puedo creer lo imposible pero no lo improbable.,Gilbert Keith Chesterton (1874-1936) Escritor británico.,MISCELÁNEA / IMPOSIBLES,,,,,
"Si un hombre cualquiera, incluso vulgar, supiera narrar su propia vida, escribiría una de las más grandes novelas que jamás se haya escrito.",Giovanni Papini (1881-1956) Escritor italiano.,ARTE / LITERATURA,,,,,
"Ese precioso y necesario don del sentido común, que es el menos común de los sentidos.",Ramón Gómez de la Serna (1891-1963) Escritor español. Autor de Greguerías.,CUALIDADES / SENTIDO COMÚN,,,,,
Cuán vano es sentarse a escribir cuando aún no te has levantado para vivir.,"Henry David Thoreau (1817-1862) Escritor, poeta y pensador.",ARTE / LITERATURA,,,,,
La crítica convertida en sistema es la negación del conocimiento y de la verdadera estimación de las cosas.,Henry F. Amiel (1821-1881) Escritor suizo.,ARTE / CRÍTICA,,,,,
"Las lágrimas son inútiles, a menos que esté el marido presente para verlas derramar.",Hilda Owlsley,MISCELÁNEA / LÁGRIMAS,,,,,
"El arte es como un naranjo, que precisa un suelo y un clima adecuado para florecer y dar fruto.",Hipólito Taine (1828-1893) Escritor francés.,ARTE,,,,,
"El pueblo me silba, pero yo me aplaudo.",Horacio (65 AC-8 AC) Poeta latino.,SOCIEDAD / PUEBLO,,,,,
Toda historia no es otra cosa que una infinita catástrofe de la cual intentamos salir lo mejor posible.,Italo Calvino (1923-1985) Escritor italiano.,SOCIEDAD / HISTORIA,,,,,
"Es una enorme desgracia no tener talento para hablar bien, ni la sabiduría necesaria para cerrar la boca.",Jean de la Bruyere (1645-1696) Escritor francés.,CUALIDADES / TALENTO,,,,,
Nunca es tarde para no hacer nada.,"Jacques Prévert (1900-1977) Poeta, autor teatral y guionista francés.",TIEMPO / TARDANZA,,,,,
"La lectura es como el alimento; el provecho no está en proporción de lo que se come, sino de los que se digiere.",Jaime Luciano Balmes (1810-1848) Filósofo y sacerdote español.,ARTE / LITERATURA,,,,,
Mañana es sólo un adverbio de tiempo.,Joan Manuel Serrat (1943-?) Cantautor español.,TIEMPO / MAÑANA,,,,,
"¿Quién osó luchar con los dioses, y quién con el Único? Es hermoso ser un discípulo de Homero, aunque sea el último.",Goethe (1749-1832) Poeta y dramaturgo alemán.,MISCELÁNEA,,,,,
Ordenar bibliotecas es ejercer de un modo silencioso el arte de la crítica.,Jorge Luis Borges (1899-1986) Escritor argentino.,ARTE / CRÍTICA,,,,,
"Un libro de cabecera no se escoge, se enamora uno de él.",Jose Luis de Villalonga (1920-2007) Actor y escritor español.,ARTE / LITERATURA,,,,,
"Todo lo que una persona puede imaginar, otros pueden hacerlo realidad.",Julio Verne (1828-1905) Escritor francés.,PENSAMIENTO Y RAZÓN / IMAGINACIÓN,,,,,
El genio es un rayo cuyo trueno se prolonga durante siglos.,Knut Hamsum (1859-1952) Escritor noruego.,CUALIDADES / GENIO,,,,,
"Todos los órganos humanos se cansan alguna vez, salvo la lengua.",Konrad Adenauer (1876-1967) Político alemán.,NATURALEZA / SER HUMANO / HABLAR,,,,,
Perdonamos fácilmente a nuestros amigos los defectos en que nada nos afectan.,François de La Rochefoucauld (1613-1680) Escritor francés.,NATURALEZA / SER HUMANO / PERDONAR,,,,,
Es más necesario estudiar a los hombres que a los libros.,François de La Rochefoucauld (1613-1680) Escritor francés.,SOCIEDAD / HOMBRES,,,,,
Los poetas son hombres que han conservado sus ojos de niño.,León Daudet (1867-1942) Periodista y novelista francés.,ARTE / LITERATURA / POESÍA,,,,,
Las personas cambian y generalmente se olvidan de comunicar dicho cambio a los demás.,Lilliam Hellman (1905-1984) Dramaturga y guionista estadounidense.,MISCELÁNEA / CAMBIO,,,,,
"Nunca leo novelas ni ensayos, sino biografías. Para mí, es más importante la vida de un hombre que sus sueños de papel.",Lindsay Kemp (1939-?) Escenógrafo y actor británico.,ARTE / LITERATURA,,,,,
Lo peor que puede hacerse es cruzar el precipicio en dos saltos.,David Lloyd George (1863-1945) Político británico.,MISCELÁNEA,,,,,
La lectura es de gran utilidad cuando se medita lo que se lee.,Nicolas Malebranche (1638-1715) Filósofo y teólogo francés.,ARTE / LITERATURA / LECTURA,,,,,
"Después de todo, mañana es otro día.",Margaret Mitchel,TIEMPO / MAÑANA,,,,,
"Si un ciego guía a otro ciego, ambos caerán en la hoya.",San Mateo,MISCELÁNEA / SIN CLASIFICAR,,,,,
Existe gente que está tan llena de sentido común que no le queda el más pequeño rincón para el sentido propio.,Miguel de Unamuno (1864-1936) Filósofo y escritor español.,CUALIDADES / SENTIDO COMÚN,,,,,
Las leyes inútiles debilitan a las necesarias.,Montesquieu (1689-1755) Escritor y político francés.,SOCIEDAD / LEYES,,,,,
"El arte debe ser gusto, diversión y alucinación.",Naguib Mahfuz (1911-2006) Novelista egipcio.,ARTE,,,,,
"Cuando oigo que un hombre tiene el hábito de la lectura, estoy predispuesto a pensar bien de él.",Nicolás de Avellaneda (1837-1885) Político y periodista argentino.,ARTE / LITERATURA / LECTURA,,,,,
"No pierdas tan bellas ocasiones de callar, como a diario te ofrecerá la vida.",Noel Clarasó (1899-1985) Escritor español.,NATURALEZA / SER HUMANO / CALLAR,,,,,
Los libros nos dan consejos que no se atreverían a darnos nuestros amigos.,Numa Pompilio,ARTE / LITERATURA,,,,,
"Tengo 25 años, 70 centavos en el bolsillo y una sola ambición: llegar a ser actor.",Osvaldo Terranova (1923-1984) Actor argentino.,CUALIDADES / AMBICIÓN,,,,,
"Yo no digo todo, mas pinto todo.",Pablo Picasso (1881-1973) Pintor español.,ARTE / PINTURA,,,,,
"La lectura nos regala mucha compañía, libertad para ser de otra manera y ser más.",Pedro Laín Entralgo (1908-2001) Escritor español.,ARTE / LITERATURA / LECTURA,,,,,
"Así como los ojos están formados para la astronomía, los oídos lo están para percibir los movimientos de la armonía.",Platón (427 AC-347 AC) Filósofo griego.,MISCELÁNEA / OJOS,,,,,
"Vivir plenamente produce un cansancio infinito, pero muy gratificante.",Ramón Buenaventura,NATURALEZA / VIDA,,,,,
La televisión es una hija del cine que le ha salido disipada y de malas costumbres.,Ramón J. Sénder (1902-1982) Escritor español.,SOCIEDAD / MEDIOS / TELEVISIÓN,,,,,
Las heridas de la calumnia se cierran pero quedan las cicatrices.,Anónimo,MISCELÁNEA / CALUMNIA,,,,,
La música es el lenguaje que me permite comunicarme con el más allá.,Robert Schumann (1810-1856) Compositor alemán.,ARTE / MÚSICA,,,,,
La mayor parte de la gente confunde la educación con instrucción.,Severo Catalina (1832-1871) Periodista y escritor español.,SOCIEDAD / EDUCACIÓN / ENSEÑAR,,,,,
La humanidad progresa. Hoy solamente quema mis libros; siglos atrás me hubieran quemado a mi.,Sigmund Freud (1856-1939) Médico austriaco.,SOCIEDAD / PROGRESO,,,,,
Saltar rápidamente a conclusiones rara vez conduce a felices aterrizajes.,S. Siporin,MISCELÁNEA / CONCLUSIÓN,,,,,
"Para la mayoría de los hombres, la experiencia es como las luces de popa de un barco, que iluminan sólo el camino que queda a la espalda.",Samuel Taylor Coleridge (1772-1834) Poeta inglés.,CUALIDADES / EXPERIENCIA,,,,,
"Trabaja en algo, para que el diablo te encuentre siempre ocupado.",San Jerónimo (340-420) Traductor latino.,SOCIEDAD / TRABAJO,,,,,
"La autoridad de la moda es tal, que nos obliga a ser ridículos para no parecerlo.",Joseph Sanial-Dubay (1754-1817) Escritor francés.,SOCIEDAD / MODAS,,,,,
"Las religiones, como las luciérnagas, necesitan de oscuridad para brillar.",Arthur Schopenhauer (1788-1860) Filósofo alemán.,SOCIEDAD / RELIGIÓN,,,,,
El problema de la mujer siempre ha sido un problema de hombres.,Simone de Beauvoir (1908-1986) Novelista e intelectual francesa.,SOCIEDAD / MUJERES,,,,,
La cabeza de muchas personas de alta estatura se parece a las casas; el piso mas alto es el peor amueblado.,Sir Francis Bacon (1561-1626) Filósofo y estadista británico.,MISCELÁNEA,,,,,
Las leyes son semejantes a las telas de araña; detienen a lo débil y ligero y son deshechas por lo fuerte y poderoso.,Solón de Atenas (640 A.C.-558 A.C.) Legislador griego,SOCIEDAD / LEYES,,,,,
Nacer es solamente comenzar a morir.,"Théophile Gautier (1811-1872) Poeta, crítico y novelista francés.",NATURALEZA / SER HUMANO / NACER,,,,,
Siempre se debe preferir la acción a la crítica.,Theodore Roosevelt (1858-1919) Político estadounidense.,MISCELÁNEA / ACCIÓN,,,,,
"El periodismo es grande. Cada periodista ¿no es un regulador del mundo, si lo persuade?","Thomas Carlyle (1795-1881) Historiador, pensador y ensayista inglés.",SOCIEDAD / MEDIOS / PRENSA,,,,,
